Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
9/28/2020,AirNow,560210100,3,1.9,ug/m3 LC,8,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
9/29/2020,AirNow,560210100,3,10.5,ug/m3 LC,44,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
9/30/2020,AirNow,560210100,3,2,ug/m3 LC,8,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/1/2020,AirNow,560210100,3,3.7,ug/m3 LC,15,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/2/2020,AirNow,560210100,3,8.3,ug/m3 LC,35,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/3/2020,AirNow,560210100,3,3.7,ug/m3 LC,15,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/4/2020,AirNow,560210100,3,20.2,ug/m3 LC,68,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/6/2020,AirNow,560210100,3,52.1,ug/m3 LC,142,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/9/2020,AirNow,560210100,3,20.6,ug/m3 LC,69,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/10/2020,AirNow,560210100,3,13.7,ug/m3 LC,54,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/11/2020,AirNow,560210100,3,11.1,ug/m3 LC,46,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/12/2020,AirNow,560210100,3,5.6,ug/m3 LC,23,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/13/2020,AirNow,560210100,3,2,ug/m3 LC,8,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/14/2020,AirNow,560210100,3,4.4,ug/m3 LC,18,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/15/2020,AirNow,560210100,3,0.6,ug/m3 LC,3,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/16/2020,AirNow,560210100,3,3.5,ug/m3 LC,15,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/17/2020,AirNow,560210100,3,3.8,ug/m3 LC,16,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/18/2020,AirNow,560210100,3,2.6,ug/m3 LC,11,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/19/2020,AirNow,560210100,3,1.9,ug/m3 LC,8,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/20/2020,AirNow,560210100,3,1.6,ug/m3 LC,7,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/21/2020,AirNow,560210100,3,4.6,ug/m3 LC,19,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/22/2020,AirNow,560210100,3,2,ug/m3 LC,8,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/23/2020,AirNow,560210100,3,5.4,ug/m3 LC,23,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/24/2020,AirNow,560210100,3,3.1,ug/m3 LC,13,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/25/2020,AirNow,560210100,3,2.3,ug/m3 LC,10,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/26/2020,AirNow,560210100,3,3.2,ug/m3 LC,13,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/27/2020,AirNow,560210100,3,3.2,ug/m3 LC,13,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/28/2020,AirNow,560210100,3,1,ug/m3 LC,4,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/29/2020,AirNow,560210100,3,1.9,ug/m3 LC,8,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/30/2020,AirNow,560210100,3,2.4,ug/m3 LC,10,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
10/31/2020,AirNow,560210100,3,2.2,ug/m3 LC,9,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/1/2020,AirNow,560210100,3,2.5,ug/m3 LC,10,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/2/2020,AirNow,560210100,3,1.5,ug/m3 LC,6,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/3/2020,AirNow,560210100,3,1.6,ug/m3 LC,7,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/4/2020,AirNow,560210100,3,3.1,ug/m3 LC,13,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/5/2020,AirNow,560210100,3,3.6,ug/m3 LC,15,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/6/2020,AirNow,560210100,3,4.5,ug/m3 LC,19,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/7/2020,AirNow,560210100,3,3.8,ug/m3 LC,16,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/8/2020,AirNow,560210100,3,0.7,ug/m3 LC,3,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/9/2020,AirNow,560210100,3,0.2,ug/m3 LC,1,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/10/2020,AirNow,560210100,3,1.8,ug/m3 LC,8,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/11/2020,AirNow,560210100,3,0.3,ug/m3 LC,1,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/12/2020,AirNow,560210100,3,1.1,ug/m3 LC,5,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/13/2020,AirNow,560210100,3,4,ug/m3 LC,17,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/14/2020,AirNow,560210100,3,10.5,ug/m3 LC,44,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/15/2020,AirNow,560210100,3,4.6,ug/m3 LC,19,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/16/2020,AirNow,560210100,3,1.7,ug/m3 LC,7,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/17/2020,AirNow,560210100,3,2.4,ug/m3 LC,10,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/18/2020,AirNow,560210100,3,3.2,ug/m3 LC,13,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/19/2020,AirNow,560210100,3,1.4,ug/m3 LC,6,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/20/2020,AirNow,560210100,3,2,ug/m3 LC,8,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/21/2020,AirNow,560210100,3,1.3,ug/m3 LC,5,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/22/2020,AirNow,560210100,3,3,ug/m3 LC,13,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/23/2020,AirNow,560210100,3,2,ug/m3 LC,8,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/24/2020,AirNow,560210100,3,0.5,ug/m3 LC,2,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/25/2020,AirNow,560210100,3,0.3,ug/m3 LC,1,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/26/2020,AirNow,560210100,3,0.8,ug/m3 LC,3,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/27/2020,AirNow,560210100,3,1.9,ug/m3 LC,8,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/28/2020,AirNow,560210100,3,0.2,ug/m3 LC,1,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/29/2020,AirNow,560210100,3,1.5,ug/m3 LC,6,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
11/30/2020,AirNow,560210100,3,2,ug/m3 LC,8,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
1/1/2020,AQS,560210100,11,0.5,ug/m3 LC,2,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
1/7/2020,AQS,560210100,11,0.5,ug/m3 LC,2,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
1/13/2020,AQS,560210100,11,1.1,ug/m3 LC,5,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
1/19/2020,AQS,560210100,11,1,ug/m3 LC,4,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
1/25/2020,AQS,560210100,11,0.8,ug/m3 LC,3,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
1/31/2020,AQS,560210100,11,0.6,ug/m3 LC,3,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
2/6/2020,AQS,560210100,11,1,ug/m3 LC,4,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
2/12/2020,AQS,560210100,11,1.7,ug/m3 LC,7,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
2/18/2020,AQS,560210100,11,1.7,ug/m3 LC,7,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
2/24/2020,AQS,560210100,11,1.1,ug/m3 LC,5,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
3/1/2020,AQS,560210100,11,1.7,ug/m3 LC,7,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
3/7/2020,AQS,560210100,11,2.7,ug/m3 LC,11,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
3/13/2020,AQS,560210100,11,2,ug/m3 LC,8,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
3/19/2020,AQS,560210100,11,1.6,ug/m3 LC,7,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
3/25/2020,AQS,560210100,11,1.5,ug/m3 LC,6,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
3/31/2020,AQS,560210100,11,1.9,ug/m3 LC,8,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/18/2020,AQS,560210100,11,2.3,ug/m3 LC,10,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/24/2020,AQS,560210100,11,0.8,ug/m3 LC,3,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
4/30/2020,AQS,560210100,11,2.4,ug/m3 LC,10,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
5/6/2020,AQS,560210100,11,2.6,ug/m3 LC,11,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
5/12/2020,AQS,560210100,11,3.6,ug/m3 LC,15,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
5/18/2020,AQS,560210100,11,3.2,ug/m3 LC,13,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
5/24/2020,AQS,560210100,11,1.7,ug/m3 LC,7,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
5/30/2020,AQS,560210100,11,4.5,ug/m3 LC,19,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
6/5/2020,AQS,560210100,11,4,ug/m3 LC,17,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
6/11/2020,AQS,560210100,11,1.7,ug/m3 LC,7,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
6/17/2020,AQS,560210100,11,3.1,ug/m3 LC,13,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
6/23/2020,AQS,560210100,11,2.8,ug/m3 LC,12,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
6/29/2020,AQS,560210100,11,4.7,ug/m3 LC,20,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
1/4/2020,AQS,560210100,33,0.8,ug/m3 LC,3,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
1/16/2020,AQS,560210100,33,4.8,ug/m3 LC,20,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
1/28/2020,AQS,560210100,33,1.1,ug/m3 LC,5,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
2/9/2020,AQS,560210100,33,2.1,ug/m3 LC,9,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
2/21/2020,AQS,560210100,33,2,ug/m3 LC,8,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
3/4/2020,AQS,560210100,33,1.5,ug/m3 LC,6,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
3/16/2020,AQS,560210100,33,2.2,ug/m3 LC,9,Cheyenne NCore,1,100,88101,PM2.5 - Local Conditions,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.18222711,-104.7783342
1/4/2020,AQS,560250001,1,1.6,ug/m3 LC,7,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
1/10/2020,AQS,560250001,1,2.9,ug/m3 LC,12,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
1/16/2020,AQS,560250001,1,4.9,ug/m3 LC,20,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
1/22/2020,AQS,560250001,1,2.3,ug/m3 LC,10,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
1/28/2020,AQS,560250001,1,2.9,ug/m3 LC,12,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
2/3/2020,AQS,560250001,1,1.3,ug/m3 LC,5,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
2/9/2020,AQS,560250001,1,1.4,ug/m3 LC,6,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
2/15/2020,AQS,560250001,1,1.7,ug/m3 LC,7,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
2/21/2020,AQS,560250001,1,4.2,ug/m3 LC,18,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
3/4/2020,AQS,560250001,1,1.8,ug/m3 LC,8,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
3/10/2020,AQS,560250001,1,1.5,ug/m3 LC,6,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
3/16/2020,AQS,560250001,1,2.5,ug/m3 LC,10,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
4/3/2020,AQS,560250001,1,8.4,ug/m3 LC,35,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
4/9/2020,AQS,560250001,1,3.9,ug/m3 LC,16,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
4/15/2020,AQS,560250001,1,3.2,ug/m3 LC,13,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
4/21/2020,AQS,560250001,1,3.4,ug/m3 LC,14,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
4/27/2020,AQS,560250001,1,2.8,ug/m3 LC,12,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
5/3/2020,AQS,560250001,1,3,ug/m3 LC,13,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
5/9/2020,AQS,560250001,1,1.3,ug/m3 LC,5,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
5/15/2020,AQS,560250001,1,1.6,ug/m3 LC,7,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
5/21/2020,AQS,560250001,1,2.2,ug/m3 LC,9,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
5/27/2020,AQS,560250001,1,2.8,ug/m3 LC,12,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
6/2/2020,AQS,560250001,1,3.5,ug/m3 LC,15,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
6/8/2020,AQS,560250001,1,1.9,ug/m3 LC,8,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
6/14/2020,AQS,560250001,1,4,ug/m3 LC,17,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
6/20/2020,AQS,560250001,1,2.7,ug/m3 LC,11,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
1/1/2020,AQS,560250001,11,1.6,ug/m3 LC,7,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
1/7/2020,AQS,560250001,11,0.9,ug/m3 LC,4,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
1/13/2020,AQS,560250001,11,1.2,ug/m3 LC,5,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
1/19/2020,AQS,560250001,11,1.4,ug/m3 LC,6,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
1/31/2020,AQS,560250001,11,1.1,ug/m3 LC,5,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
2/6/2020,AQS,560250001,11,1,ug/m3 LC,4,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
2/12/2020,AQS,560250001,11,2,ug/m3 LC,8,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
2/18/2020,AQS,560250001,11,3.4,ug/m3 LC,14,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
3/7/2020,AQS,560250001,11,2.6,ug/m3 LC,11,Casper SLAMS site,1,100,88101,PM2.5 - Local Conditions,16220,"Casper, WY",56,Wyoming,25,Natrona,42.85106369,-106.3250881
